000472 	 003
000473 	 006
000474 	 003
000475 	 002
000476 	 008
000477 	 009
000478 	 001
000479 	 008
000480 	 006
000481 	 003
000482 	 008
000483 	 002
000484 	 008
000485 	 008
000486 	 006
000487 	 004
000488 	 003
000489 	 006
000490 	 003
000491 	 006
000492 	 003
000493 	 002
000494 	 006
000495 	 003
000496 	 003
000497 	 003
000498 	 002
000499 	 006
000500 	 002
000501 	 001
000502 	 006
000503 	 006
000504 	 003
000505 	 003
000506 	 005
000507 	 008
000508 	 003
000509 	 006
000510 	 006
000511 	 003
000512 	 002
000513 	 001
000514 	 001
000515 	 006
000516 	 002
000517 	 002
000518 	 009
000519 	 008
000520 	 006
000521 	 003
000522 	 003
000523 	 003
000524 	 001
000525 	 006
000526 	 006
000527 	 005
000528 	 008
000529 	 003
000530 	 002
000531 	 008
000532 	 009
000533 	 002
000534 	 001
000535 	 003
000536 	 006
000537 	 006
000538 	 002
000539 	 003
000540 	 003
000541 	 008
000542 	 008
000543 	 006
000544 	 008
000545 	 001
000546 	 006
000547 	 003
000548 	 008
000549 	 003
000550 	 003
000551 	 003
000552 	 008
000553 	 006
000554 	 006
000555 	 003
000556 	 003
000557 	 003
000558 	 002
000559 	 008
000560 	 003
000561 	 005
000562 	 003
000563 	 003
000564 	 008
000565 	 002
000566 	 001
000567 	 006
000568 	 001
000569 	 001
000570 	 008
000571 	 003
000572 	 006
000573 	 002
000574 	 003
000575 	 007
000576 	 003
000577 	 006
000578 	 006
000579 	 008
000580 	 006
000581 	 003
000582 	 006
000583 	 008
000584 	 001
000585 	 003
000586 	 006
000587 	 008
000588 	 008
000589 	 003
000590 	 002
000591 	 006
000592 	 008
000593 	 008
000594 	 003
000595 	 001
000596 	 001
000597 	 001
000598 	 008
000599 	 002
000600 	 001
000601 	 002
000602 	 006
000603 	 008
000604 	 008
000605 	 003
000606 	 008
000607 	 003
000608 	 001
000609 	 003
000610 	 006
000611 	 003
000612 	 001
000613 	 008
000614 	 002
000615 	 008
000616 	 003
000617 	 002
000618 	 006
000619 	 002
000620 	 001
000621 	 006
000622 	 008
000623 	 001
000624 	 006
000625 	 003
000626 	 006
000627 	 003
000628 	 003
000629 	 003
000630 	 002
000631 	 001
000632 	 006
000633 	 001
000634 	 001
000635 	 003
000636 	 008
000637 	 006
000638 	 002
000639 	 003
000640 	 003
000641 	 001
000642 	 003
000643 	 005
000644 	 008
000645 	 004
000646 	 003
000647 	 001
000648 	 006
000649 	 001
000650 	 006
000651 	 006
000652 	 002
000653 	 006
000654 	 001
000655 	 008
000656 	 003
000657 	 008
000658 	 003
000659 	 007
000660 	 006
000661 	 002
000662 	 006
000663 	 006
000664 	 006
000665 	 002
000666 	 001
000667 	 006
000668 	 003
000669 	 006
000670 	 001
000671 	 008
000672 	 008
000673 	 003
000674 	 002
000675 	 002
000676 	 008
000677 	 006
000678 	 006
000679 	 006
000680 	 006
000681 	 003
000682 	 003
000683 	 003
000684 	 001
000685 	 008
000686 	 003
000687 	 003
000688 	 006
000689 	 006
000690 	 002
000691 	 001
000692 	 006
000693 	 003
000694 	 006
000695 	 005
000696 	 006
000697 	 003
000698 	 006
000699 	 003
000700 	 006
000701 	 006
000702 	 001
000703 	 006
000704 	 003
000705 	 006
000706 	 001
000707 	 009
000708 	 003
000709 	 003
000710 	 001
000711 	 003
000712 	 002
000713 	 001
000714 	 005
000715 	 006
000716 	 002
000717 	 006
000718 	 006
000719 	 003
000720 	 003
000721 	 006
000722 	 006
000723 	 006
000724 	 002
000725 	 003
000726 	 006
000727 	 008
000728 	 003
000729 	 003
000730 	 008
000731 	 006
000732 	 008
000733 	 003
000734 	 003
000735 	 006
000736 	 003
000737 	 002
000738 	 001
000739 	 003
000740 	 003
000741 	 006
000742 	 006
000743 	 006
000744 	 003
000745 	 003
000746 	 008
000747 	 006
000748 	 006
000749 	 003
000750 	 006
000751 	 006
000752 	 006
000753 	 003
000754 	 008
000755 	 002
000756 	 003
000757 	 001
000758 	 006
000759 	 006
000760 	 008
000761 	 001
000762 	 002
000763 	 008
000764 	 003
000765 	 008
000766 	 006
000767 	 006
000768 	 003
000769 	 003
000770 	 008
000771 	 003
000772 	 003
000773 	 006
000774 	 006
000775 	 001
000776 	 008
000777 	 006
000778 	 006
000779 	 005
000780 	 001
000781 	 006
000782 	 003
000783 	 006
000784 	 001
000785 	 003
000786 	 002
000787 	 006
000788 	 008
000789 	 008
000790 	 001
000791 	 001
000792 	 008
000793 	 003
000794 	 005
000795 	 003
000796 	 006
000797 	 005
000798 	 002
000799 	 006
000800 	 006
000801 	 003
000802 	 008
000803 	 002
000804 	 003
000805 	 007
000806 	 001
000807 	 005
000808 	 002
000809 	 005
000810 	 006
000811 	 006
000812 	 008
000813 	 006
000814 	 002
000815 	 008
000816 	 003
000817 	 001
000818 	 005
000819 	 002
000820 	 003
000821 	 003
000822 	 008
000823 	 008
000824 	 003
000825 	 006
000826 	 006
000827 	 008
000828 	 003
000829 	 003
000830 	 002
000831 	 008
000832 	 006
000833 	 008
000834 	 001
000835 	 006
000836 	 003
000837 	 008
000838 	 001
000839 	 003
000840 	 002
000841 	 008
000842 	 006
000843 	 002
000844 	 001
000845 	 003
000846 	 003
000847 	 008
000848 	 006
000849 	 002
000850 	 008
000851 	 001
000852 	 008
000853 	 006
000854 	 001
000855 	 006
000856 	 008
000857 	 006
000858 	 006
000859 	 002
000860 	 005
000861 	 003
000862 	 006
000863 	 003
000864 	 002
000865 	 005
000866 	 008
000867 	 006
000868 	 006
000869 	 006
000870 	 008
000871 	 008
000872 	 001
000873 	 006
000874 	 006
000875 	 002
000876 	 001
000877 	 002
000878 	 006
000879 	 003
000880 	 001
000881 	 002
000882 	 008
000883 	 001
000884 	 002
000885 	 006
000886 	 008
000887 	 008
000888 	 005
000889 	 006
000890 	 002
000891 	 006
000892 	 001
000893 	 001
000894 	 006
000895 	 001
000896 	 001
000897 	 001
000898 	 002
000899 	 006
000900 	 002
000901 	 001
000902 	 001
000903 	 006
000904 	 006
000905 	 001
000906 	 003
000907 	 006
000908 	 006
000909 	 002
000910 	 001
000911 	 008
000912 	 001
000913 	 001
000914 	 001
000915 	 006
000916 	 006
000917 	 008
000918 	 001
000919 	 008
000920 	 008
000921 	 006
000922 	 001
000923 	 008
000924 	 001
000925 	 001
000926 	 006
000927 	 003
000928 	 001
000929 	 001
000930 	 006
000931 	 005
000932 	 001
000933 	 008
000934 	 009
000935 	 002
000936 	 008
000937 	 006
000938 	 001
000939 	 001
000940 	 001
000941 	 001
000942 	 001
000943 	 003
000944 	 006
000945 	 009
000946 	 004
000947 	 006
000948 	 006
000949 	 001
000950 	 001
000951 	 001
000952 	 002
000953 	 006
000954 	 009
000955 	 001
000956 	 006
000957 	 006
000958 	 001
000959 	 003
000960 	 006
000961 	 001
000962 	 008
000963 	 002
000964 	 006
000965 	 003
000966 	 001
000967 	 006
000968 	 002
000969 	 001
000970 	 006
000971 	 001
000972 	 006
000973 	 006
000974 	 001
000975 	 005
000976 	 001
000977 	 004
000978 	 008
000979 	 009
000980 	 001
000981 	 001
000982 	 001
000983 	 008
000984 	 001
000985 	 008
000986 	 006
000987 	 008
000988 	 001
000989 	 001
000990 	 001
000991 	 008
000992 	 006
000993 	 001
000994 	 001
000995 	 009
000996 	 006
000997 	 008
000998 	 006
000999 	 002
001000 	 001
001001 	 008
001002 	 008
001003 	 008
001004 	 006
001005 	 006
001006 	 001
001007 	 002
001008 	 001
001009 	 008
001010 	 001
001011 	 006
001012 	 006
001013 	 008
001014 	 007
001015 	 002
001016 	 003
001017 	 002
001018 	 002
001019 	 001
001020 	 001
001021 	 006
001022 	 004
001023 	 001
001024 	 006
001025 	 008
001026 	 008
001027 	 001
001028 	 001
001029 	 008
001030 	 009
001031 	 001
001032 	 008
001033 	 001
001034 	 001
001035 	 002
001036 	 008
001037 	 001
001038 	 002
001039 	 008
001040 	 001
001041 	 002
001042 	 006
001043 	 006
001044 	 006
001045 	 001
001046 	 001
001047 	 001
001048 	 008
001049 	 006
001050 	 006
001051 	 008
001052 	 008
001053 	 001
001054 	 001
001055 	 006
001056 	 001
001057 	 008
001058 	 002
001059 	 006
001060 	 004
001061 	 006
001062 	 003
001063 	 009
001064 	 006
001065 	 001
001066 	 001
001067 	 001
001068 	 002
001069 	 006
001070 	 001
001071 	 001
001072 	 001
001073 	 006
001074 	 002
001075 	 001
001076 	 006
001077 	 001
001078 	 008
001079 	 001
001080 	 006
001081 	 001
001082 	 006
001083 	 003
001084 	 001
001085 	 008
001086 	 008
001087 	 006
001088 	 001
001089 	 006
001090 	 002
001091 	 006
001092 	 008
001093 	 001
001094 	 009
001095 	 001
001096 	 001
001097 	 001
001098 	 006
001099 	 008
001100 	 006
001101 	 001
001102 	 008
001103 	 007
001104 	 001
001105 	 006
001106 	 003
001107 	 003
001108 	 001
001109 	 006
001110 	 005
001111 	 001
001112 	 001
001113 	 008
001114 	 003
001115 	 008
001116 	 008
001117 	 002
001118 	 001
001119 	 001
001120 	 008
001121 	 005
001122 	 001
001123 	 008
001124 	 001
001125 	 001
001126 	 001
001127 	 008
001128 	 005
001129 	 008
001130 	 002
001131 	 001
001132 	 006
001133 	 001
001134 	 001
001135 	 009
001136 	 001
001137 	 001
001138 	 001
001139 	 001
001140 	 008
001141 	 008
001142 	 006
001143 	 001
001144 	 001
001145 	 008
001146 	 002
001147 	 008
001148 	 002
001149 	 002
001150 	 006
001151 	 006
001152 	 001
001153 	 001
001154 	 001
001155 	 001
001156 	 001
001157 	 001
001158 	 008
001159 	 008
001160 	 001
001161 	 008
001162 	 008
001163 	 002
001164 	 001
001165 	 001
001166 	 001
001167 	 006
001168 	 001
001169 	 001
001170 	 004
001171 	 003
001172 	 008
001173 	 006
001174 	 001
001175 	 001
001176 	 001
001177 	 008
001178 	 008
001179 	 001
001180 	 002
001181 	 001
001182 	 006
001183 	 006
001184 	 001
001185 	 001
001186 	 001
001187 	 001
001188 	 001
001189 	 005
001190 	 008
001191 	 008
001192 	 003
001193 	 001
001194 	 002
001195 	 001
001196 	 002
001197 	 001
001198 	 001
001199 	 001
001200 	 002
001201 	 001
001202 	 006
001203 	 001
001204 	 008
001205 	 003
001206 	 001
001207 	 008
001208 	 006
001209 	 008
001210 	 001
001211 	 008
001212 	 002
001213 	 004
001214 	 001
001215 	 001
001216 	 008
001217 	 006
001218 	 008
001219 	 001
001220 	 001
001221 	 002
001222 	 006
001223 	 002
001224 	 006
001225 	 006
001226 	 001
001227 	 002
001228 	 002
001229 	 001
001230 	 008
001231 	 001
001232 	 001
001233 	 002
001234 	 001
001235 	 006
001236 	 001
001237 	 006
001238 	 006
001239 	 001
001240 	 001
001241 	 001
001242 	 001
001243 	 004
001244 	 006
001245 	 008
001246 	 003
001247 	 001
001248 	 001
001249 	 003
001250 	 001
001251 	 006
001252 	 006
001253 	 001
001254 	 001
001255 	 006
001256 	 008
001257 	 001
001258 	 008
001259 	 008
001260 	 006
001261 	 002
001262 	 001
001263 	 009
001264 	 005
001265 	 002
001266 	 006
001267 	 001
001268 	 001
001269 	 001
001270 	 001
001271 	 008
001272 	 006
001273 	 001
001274 	 001
001275 	 009
001276 	 001
001277 	 006
001278 	 001
001279 	 009
001280 	 008
001281 	 001
001282 	 001
001283 	 009
001284 	 001
001285 	 001
001286 	 006
001287 	 001
001288 	 007
001289 	 006
001290 	 001
001291 	 006
001292 	 003
001293 	 001
001294 	 006
001295 	 006
001296 	 002
001297 	 006
001298 	 001
001299 	 001
001300 	 006
001301 	 006
001302 	 006
001303 	 001
001304 	 001
001305 	 001
001306 	 001
001307 	 001
001308 	 003
001309 	 007
001310 	 007
001311 	 002
001312 	 001
001313 	 008
001314 	 008
001315 	 001
001316 	 001
001317 	 003
001318 	 001
001319 	 006
001320 	 006
001321 	 001
001322 	 001
001323 	 008
001324 	 002
001325 	 001
001326 	 002
001327 	 002
001328 	 001
001329 	 006
001330 	 002
001331 	 002
001332 	 007
001333 	 001
001334 	 001
001335 	 008
001336 	 007
001337 	 001
001338 	 009
001339 	 001
001340 	 001
001341 	 001
001342 	 003
001343 	 002
001344 	 005
001345 	 001
001346 	 006
001347 	 008
001348 	 001
001349 	 004
001350 	 003
001351 	 001
001352 	 001
001353 	 001
001354 	 002
001355 	 001
001356 	 008
001357 	 006
001358 	 003
001359 	 001
001360 	 001
001361 	 003
001362 	 007
001363 	 001
001364 	 001
001365 	 006
001366 	 006
001367 	 007
001368 	 001
001369 	 001
001370 	 008
001371 	 003
001372 	 001
001373 	 001
001374 	 001
001375 	 001
001376 	 001
001377 	 008
001378 	 006
001379 	 006
001380 	 006
001381 	 006
001382 	 003
001383 	 001
001384 	 006
001385 	 002
001386 	 001
001387 	 001
001388 	 007
001389 	 001
001390 	 006
001391 	 001
001392 	 002
001393 	 001
001394 	 008
001395 	 001
001396 	 001
001397 	 001
001398 	 001
001399 	 005
001400 	 001
001401 	 006
001402 	 008
001403 	 008
001404 	 003
001405 	 003
001406 	 006
001407 	 006
001408 	 006
001409 	 001
001410 	 001
001411 	 001
001412 	 006
001413 	 003
001414 	 006
001415 	 001
001416 	 008
001417 	 001
001418 	 001
001419 	 001
001420 	 001
001421 	 001
001422 	 001
001423 	 008
001424 	 001
001425 	 003
001426 	 008
001427 	 009
001428 	 001
001429 	 006
001430 	 006
001431 	 008
001432 	 001
001433 	 006
001434 	 002
001435 	 002
001436 	 006
001437 	 001
001438 	 008
001439 	 002
001440 	 008
001441 	 003
001442 	 002
001443 	 001
001444 	 003
001445 	 006
001446 	 001
001447 	 001
001448 	 006
001449 	 005
001450 	 006
001451 	 001
001452 	 006
001453 	 006
001454 	 002
001455 	 001
001456 	 001
001457 	 006
001458 	 001
001459 	 001
001460 	 008
001461 	 006
001462 	 006
001463 	 008
001464 	 001
001465 	 003
001466 	 001
001467 	 008
001468 	 008
001469 	 002
001470 	 006
001471 	 006
001472 	 001
001473 	 001
001474 	 002
001475 	 007
001476 	 006
001477 	 003
001478 	 001
001479 	 009
001480 	 001
001481 	 006
001482 	 008
001483 	 006
001484 	 001
001485 	 003
001486 	 008
001487 	 008
001488 	 006
001489 	 006
001490 	 002
001491 	 006
001492 	 008
001493 	 003
001494 	 006
001495 	 007
001496 	 001
001497 	 001
001498 	 001
001499 	 008
001500 	 007
001501 	 006
001502 	 008
001503 	 002
001504 	 006
001505 	 008
001506 	 006
001507 	 008
001508 	 002
001509 	 001
001510 	 001
001511 	 006
001512 	 003
001513 	 008
001514 	 001
001515 	 008
001516 	 001
001517 	 008
001518 	 003
001519 	 003
001520 	 001
001521 	 006
001522 	 003
001523 	 002
001524 	 006
001525 	 006
001526 	 001
001527 	 005
001528 	 002
001529 	 009
001530 	 006
001531 	 008
001532 	 006
001533 	 001
001534 	 008
001535 	 001
001536 	 001
001537 	 006
001538 	 004
001539 	 008
001540 	 008
001541 	 001
001542 	 006
001543 	 003
001544 	 006
001545 	 006
001546 	 008
001547 	 002
001548 	 006
001549 	 001
001550 	 007
001551 	 003
001552 	 006
001553 	 001
001554 	 006
001555 	 001
001556 	 008
001557 	 001
001558 	 006
001559 	 002
001560 	 001
001561 	 001
001562 	 001
001563 	 006
001564 	 001
001565 	 001
001566 	 001
001567 	 002
001568 	 001
001569 	 001
001570 	 001
001571 	 009
001572 	 002
001573 	 007
001574 	 001
001575 	 006
001576 	 002
001577 	 006
001578 	 001
001579 	 001
001580 	 008
001581 	 008
001582 	 003
001583 	 006
001584 	 008
001585 	 001
001586 	 009
001587 	 001
001588 	 002
001589 	 006
001590 	 001
001591 	 001
001592 	 008
001593 	 006
001594 	 006
001595 	 001
001596 	 001
001597 	 001
001598 	 005
001599 	 005
001600 	 002
001601 	 002
001602 	 002
001603 	 003
001604 	 001
001605 	 003
001606 	 002
001607 	 001
001608 	 009
001609 	 001
001610 	 006
001611 	 006
001612 	 001
001613 	 001
001614 	 001
001615 	 001
001616 	 001
001617 	 006
001618 	 001
001619 	 001
001620 	 006
001621 	 001
001622 	 007
001623 	 003
001624 	 008
001625 	 001
001626 	 003
001627 	 006
001628 	 001
001629 	 001
001630 	 008
001631 	 002
001632 	 006
001633 	 007
001634 	 001
001635 	 006
001636 	 008
001637 	 006
001638 	 001
001639 	 006
001640 	 001
001641 	 001
001642 	 009
001643 	 008
001644 	 001
001645 	 006
001646 	 001
001647 	 006
001648 	 006
001649 	 001
001650 	 008
001651 	 006
001652 	 008
001653 	 006
001654 	 002
001655 	 008
001656 	 006
001657 	 008
001658 	 001
001659 	 001
001660 	 001
001661 	 001
001662 	 006
001663 	 001
001664 	 002
001665 	 006
001666 	 001
001667 	 006
001668 	 008
001669 	 008
001670 	 006
001671 	 008
001672 	 002
001673 	 006
001674 	 001
001675 	 001
001676 	 005
001677 	 001
001678 	 006
001679 	 001
001680 	 006
001681 	 006
001682 	 001
001683 	 001
001684 	 001
001685 	 006
001686 	 001
001687 	 008
001688 	 001
001689 	 003
001690 	 003
001691 	 006
001692 	 002
001693 	 006
001694 	 006
001695 	 006
001696 	 006
001697 	 008
001698 	 005
001699 	 006
001700 	 002
001701 	 003
001702 	 006
001703 	 006
001704 	 001
001705 	 006
001706 	 001
001707 	 001
001708 	 001
001709 	 004
001710 	 006
001711 	 001
001712 	 002
001713 	 008
001714 	 001
001715 	 006
001716 	 009
001717 	 006
001718 	 006
001719 	 001
001720 	 009
001721 	 006
001722 	 001
001723 	 006
001724 	 008
001725 	 001
001726 	 001
001727 	 006
001728 	 001
001729 	 002
001730 	 006
001731 	 001
001732 	 008
001733 	 008
001734 	 008
001735 	 008
001736 	 002
001737 	 008
001738 	 007
001739 	 006
001740 	 002
001741 	 001
001742 	 002
001743 	 001
001744 	 008
001745 	 001
001746 	 001
001747 	 006
001748 	 001
001749 	 001
001750 	 002
001751 	 008
001752 	 006
001753 	 002
001754 	 001
001755 	 001
001756 	 001
001757 	 008
001758 	 008
001759 	 002
001760 	 006
001761 	 006
001762 	 006
001763 	 006
001764 	 006
001765 	 002
001766 	 002
001767 	 003
001768 	 001
001769 	 001
001770 	 002
001771 	 001
001772 	 007
001773 	 003
001774 	 001
001775 	 001
001776 	 001
001777 	 001
001778 	 005
001779 	 006
001780 	 001
001781 	 001
001782 	 002
001783 	 001
001784 	 006
001785 	 005
001786 	 001
001787 	 001
001788 	 006
001789 	 008
001790 	 001
001791 	 001
001792 	 009
001793 	 001
001794 	 001
001795 	 001
001796 	 006
001797 	 006
001798 	 006
001799 	 006
001800 	 001
001801 	 008
001802 	 006
001803 	 006
001804 	 001
001805 	 001
001806 	 008
001807 	 001
001808 	 008
001809 	 001
001810 	 005
001811 	 001
001812 	 001
001813 	 001
001814 	 006
001815 	 006
001816 	 006
001817 	 008
001818 	 006
001819 	 001
001820 	 008
001821 	 001
001822 	 003
001823 	 001
001824 	 001
001825 	 001
001826 	 001
001827 	 001
001828 	 001
001829 	 001
001830 	 001
001831 	 001
001832 	 008
001833 	 008
001834 	 001
001835 	 006
001836 	 003
001837 	 006
001838 	 008
001839 	 001
001840 	 001
001841 	 001
001842 	 006
001843 	 006
001844 	 001
001845 	 001
001846 	 001
001847 	 001
001848 	 008
001849 	 002
001850 	 006
001851 	 005
001852 	 006
001853 	 006
001854 	 008
001855 	 001
001856 	 003
001857 	 001
001858 	 001
001859 	 008
001860 	 001
001861 	 008
001862 	 008
001863 	 002
001864 	 006
001865 	 001
001866 	 006
001867 	 001
001868 	 006
001869 	 001
001870 	 007
001871 	 008
001872 	 001
001873 	 006
001874 	 008
001875 	 006
001876 	 006
001877 	 002
001878 	 002
001879 	 005
001880 	 003
001881 	 006
001882 	 001
001883 	 001
001884 	 001
001885 	 001
001886 	 002
001887 	 002
001888 	 003
001889 	 001
001890 	 003
001891 	 006
001892 	 001
001893 	 001
001894 	 002
001895 	 008
001896 	 008
001897 	 003
001898 	 006
001899 	 001
001900 	 001
001901 	 006
001902 	 008
001903 	 003
001904 	 002
001905 	 006
001906 	 001
001907 	 003
001908 	 001
001909 	 006
001910 	 001
001911 	 008
001912 	 001
001913 	 008
001914 	 008
001915 	 001
001916 	 002
001917 	 001
001918 	 002
001919 	 008
001920 	 001
001921 	 001
001922 	 001
001923 	 001
001924 	 001
001925 	 006
001926 	 001
001927 	 009
001928 	 001
001929 	 008
001930 	 002
001931 	 005
001932 	 008
001933 	 006
001934 	 001
001935 	 008
001936 	 005
001937 	 005
001938 	 001
001939 	 001
001940 	 001
001941 	 004
001942 	 008
001943 	 001
001944 	 006
001945 	 001
001946 	 008
001947 	 002
001948 	 007
001949 	 006
001950 	 005
001951 	 007
001952 	 001
001953 	 006
001954 	 002
001955 	 009
001956 	 008
001957 	 006
001958 	 009
001959 	 001
001960 	 006
001961 	 003
001962 	 002
001963 	 001
001964 	 003
001965 	 001
001966 	 001
001967 	 001
001968 	 001
001969 	 006
001970 	 001
001971 	 008
001972 	 008
001973 	 001
001974 	 001
001975 	 001
001976 	 007
001977 	 008
001978 	 001
001979 	 006
001980 	 002
001981 	 006
001982 	 006
001983 	 002
001984 	 001
001985 	 001
001986 	 006
001987 	 001
001988 	 003
001989 	 002
001990 	 005
001991 	 008
001992 	 001
001993 	 001
001994 	 008
001995 	 001
001996 	 001
001997 	 001
001998 	 003
001999 	 006
